 Lung cancer,376
 non-small cell lung cancer,242
 NSCLC,223
NSCLC,201
 Non-small cell lung cancer,176
 prognosis,154
 metastasis,114
 lung adenocarcinoma,109
 non-small-cell lung cancer,103
Lung cancer,102
 Prognosis,101
 cancer,89
EGFR,88
 immunotherapy,86
 Metastasis,77
Cancer,72
 non-small cell lung cancer ,71
 apoptosis,69
 chemotherapy,68
 meta-analysis,68
 EGFR,65
 survival,63
 Lung adenocarcinoma,61
 Radiotherapy,57
 Lung neoplasms,56
 Immunotherapy,55
 Survival,55
 lung,54
 radiotherapy,52
 proliferation,51
 PD-L1,50
 breast cancer,45
Breast cancer,45
cancer,44
EMT,43
 biomarker,43
Apoptosis,42
 invasion,42
 migration,41
 immunohistochemistry,40
 small cell lung cancer,39
 Lung,39
Biomarker,39
ALK,38
 Cancer,37
Chemotherapy,37
 targeted therapy,36
 surgery,36
 Non-small-cell lung cancer,36
 p53,35
COPD,35
 epidermal growth factor receptor,34
lung cancer,34
Adenocarcinoma,33
 diagnosis,33
 Surgery,33
 lung neoplasms,32
 Meta-analysis,29
 squamous cell carcinoma,28
 smoking,28
 mutation,28
CT,27
Non-small cell lung cancer,26
 nivolumab,26
 Apoptosis,26
 tyrosine kinase inhibitor,26
 overall survival,26
 cell cycle,25
 EMT,25
 Mortality,25
 Proliferation,25
 inflammation,25
 Chemotherapy,25
 autophagy,24
DNA methylation,24
 tumor microenvironment,24
VATS,24
 Nivolumab,24
 mortality,23
 melanoma,23
 Epidemiology,23
 quality of life,23
 SBRT,23
 microRNA,23
 Overall survival,23
Biomarkers,23
 cisplatin,22
 KRAS,22
 Oncology,22
 gefitinib,22
 Small cell lung cancer,21
 adenocarcinoma,21
 Recurrence,21
 Breast cancer,21
 Erlotinib,21
 cytotoxicity,21
EGFR mutation,21
COVID-19,21
 Non-small cell lung cancer ,21
 Targeted therapy,20
 treatment,20
 colorectal cancer,20
 Cytotoxicity,20
Non-small cell lung cancer ,20
 PD-1,20
 miRNA,19
PubChem CID,19
 Quality of life,19
chemotherapy,19
 Epidermal growth factor receptor,19
 ROS,19
 SCLC,18
 crizotinib,18
 Screening,18
 osimertinib,18
 Colorectal cancer,18
 prostate cancer,18
 PET/CT,18
 SARS-CoV-2,18
 Squamous cell carcinoma,18
 liquid biopsy,18
Lung neoplasms,18
 next-generation sequencing,17
Bronchoscopy,17
 Migration,17
 epidemiology,17
 small-cell lung cancer,17
Computed tomography,17
 epidermal growth factor receptor ,17
 Invasion,17
 lung metastasis,17
biomarkers,17
 resistance,17
 Smoking,17
 bronchoscopy,17
 drug resistance,16
 pemetrexed,16
 Mesothelioma,16
 erlotinib,16
 review,16
SCLC,16
 Non-small cell lung carcinoma,16
 Immunohistochemistry,16
 microRNAs,16
 osteosarcoma,16
 recurrence,15
 pleural effusion,15
 Lung Cancer,15
 lncRNA,15
 immune checkpoint inhibitor,15
 pembrolizumab,15
Colorectal cancer,15
 tyrosine kinase inhibitors,15
 Risk factors,15
 Melanoma,15
 hypoxia,14
Lung adenocarcinoma,14
 Pembrolizumab,14
Brain metastases,14
Immunotherapy,14
 oncology,14
 segmentectomy,14
Brain metastasis,14
 gastric cancer,14
 mesothelioma,14
PD-L1,14
 tumor,13
 Treatment,13
 PET,13
 thoracoscopy,13
Epidermal growth factor receptor,13
 Hepatocellular carcinoma,13
 epithelial-mesenchymal transition,13
 proteomics,13
Afatinib,13
 palliative care,13
 risk factors,13
 PTEN,13
biomarker,13
 nanoparticles,13
 Neoplasms,13
 survival analysis,13
NGS,13
 thoracic surgery,13
 T790M,12
AKT,12
 computed tomography,12
 metabolism,12
apoptosis,12
 non–small cell lung cancer,12
 systematic review,12
Carcinoma,12
 toxicity,12
Chemoradiotherapy,12
 radiation,12
 Gefitinib,12
Immunohistochemistry,12
 radiation therapy,12
 cell proliferation,12
 progression-free survival,12
 interstitial lung disease,12
 Tyrosine kinase inhibitor,12
 Oxidative stress,12
 TCGA,12
 screening,11
A549,11
 Solitary pulmonary nodule,11
 polymorphism,11
 renal cell carcinoma,11
 Pancreatic cancer,11
 biomarkers,11
BRAF,11
 MRI,11
SBRT,11
 Tumor microenvironment,11
 Stereotactic body radiation therapy,11
 pneumonia,11
 Immune checkpoint inhibitor,11
Adjuvant chemotherapy,11
 Reactive oxygen species,11
 immune checkpoint inhibitors,11
 Cisplatin,11
 Stereotactic body radiotherapy,11
 gemcitabine,11
 Lung Neoplasms,11
 MET,11
 gene expression,11
 drug delivery,11
 Tyrosine kinase inhibitors,11
 Autophagy,11
 cancer stem cell,11
Metastasis,11
 angiogenesis,11
