 radiosensitizer,4
 programmed cell death ligand 1,2
 Twist1,2
 genetics,2
PD-1,7
 Ceritinib,2
 image-guided radiotherapy,2
 Total vertebrectomy,2
 migration,19
 Oligometastatic,2
 proton beam therapy,3
 neutrophil-to-lymphocyte ratio,2
 Inhalation,2
 ERCC2,2
 nanoparticles,9
 circulating tumor cells,2
 pleurodesis,2
 celecoxib,2
 Prevention,4
 Nonsense-mediated mRNA decay,3
 tumor,8
 molecular dynamics,2
 Interstitial pneumonia,3
 cardiovascular disease,2
 screening,10
 Early detection,2
 macrophage,6
 Solid tumours,2
 clinical outcome,2
Combination therapy,2
genomics,2
 skeletal related events,2
 Waterpipe,2
 Radiation pneumonitis,6
Monte Carlo,3
 Synthesis,6
 Thymoma,2
 Pulmonary Hypertension,2
 next generation sequencing,2
Akt,4
 rociletinib,2
 Radon,3
Bisphosphonate,2
A549,6
 autophagy,19
 granuloma,3
 Republic of Korea,2
 Radiography,2
Inflammation,2
 treatment outcome,2
 non small cell lung cancer,3
 supportive care,2
 general surgery,3
 proliferation,41
 Colon cancer,3
 recurrence,8
 malignant mesothelioma,7
 immunogenic cell death,2
 WI-38,2
 squamous cell lung carcinoma,2
 Tumor metastasis,3
bronchoscopy,4
 chromosomal instability,2
 Stereotactic radiotherapy,4
 personality,2
 small cell lung cancer,25
 nuclear factor-κB,2
 Chronic obstructive pulmonary disease,5
 Mass screening,2
 complex,6
Cervical cancer,3
azithromycin,2
Colorectal neoplasms,2
 T790M,16
 lysosome,2
A549 cell,2
 PARP1,2
 Cancer metabolism,2
 stroke,2
 local,2
 VEGF,14
 RB1,3
Diaphragm,2
 India,2
 qualitative research,4
 histone deacetylase inhibitor,2
 PubChem CID,3
 mouse,4
carcinoid,2
acute lung injury,2
 Exosomes,2
 Transformation,5
 comorbidity,5
 Programmed death ligand 1,2
ADC,3
PTEN,2
 chronic obstructive pulmonary disease,3
 hypoxia,7
 Non small cell lung cancer,2
 Cardiotoxicity,3
 cytotoxic activity,2
 sputum,2
 Tumor marker,5
 pulmonary adenocarcinoma,3
 radiology,2
 nose and throat/otolaryngology,3
CREB,2
 peripheral blood,2
AKT,6
 respiratory,2
Indocyanine green,2
Immune checkpoint inhibitor,5
 Tumor-associated macrophage,2
GGO,2
 integrin,2
 photodynamic therapy,4
Epidemiology,5
 Minimally invasive thoracic surgery,2
Anticancer agents,2
 gene editing,2
 immunohistochemistry ,2
Epithelial mesenchymal transition,2
MRI,6
 Targeted delivery,2
 circulating tumor cells ,3
 Next-generation sequencing,10
Immune checkpoint inhibitors,2
 MDA-MB-231,2
Age,4
 Oral cancer,2
 natural products,2
 Pleomorphic carcinoma,3
SNP,3
ATM,2
 tuberculosis,3
 [18F]FDG PET/CT,2
 Cdc42,2
 Neoplasm,4
 EGFR-TKI,7
 Treatment,9
 particulate matter,3
 source model,2
 Malignant pleural mesothelioma,6
 Wedge resection,2
 Pulmonary complications,2
Alectinib,5
 neutropenia,4
DNA methylation,15
Antibacterial,2
circulating tumor cells,2
Adaptation,2
 MCF-7,2
 molecular epidemiology,2
 radiobiology,2
 fluorescence in situ hybridization,2
 platelets,3
 Lobectomy,7
 Lung resection,2
 head and neck,2
 limited resection,2
Warburg effect,2
 miR-138,2
 Regorafenib,3
Docetaxel,4
Cabozantinib,3
 Flavonoids,2
 risk factor,3
 Mental health,2
Cancer screening,4
 Lung SBRT,3
Breast,4
 Thymus,2
PET,8
RET,2
 Metastases,6
NET,3
 Risk stratification,3
Cytokine,2
BED,2
 lung,33
MicroRNAs,3
 mammalian target of rapamycin,2
 histopathology,3
acid,2
 talc,2
 FAK,5
RAS,2
 UGT1A1,2
 Embolization,2
 S-1,2
 JAK3,2
KEAP1,2
 RASSF1,2
 Prophylaxis,2
 visceral metastasis,2
Lung,7
 next-generation sequencing,10
 xenograft,5
 Sorafenib,2
 Dice similarity coefficient,2
 mass spectrometry,4
 metabolism,5
 Docking study,2
Aflibercept,2
 adenocarcinoma,10
 Trametinib,3
 virtual screening,5
 regression,2
 lung adenocarcinoma,53
 neuroendocrine tumors,3
 peptide vaccine,2
 Targeted therapy,16
 Nanoparticle,2
ICAM-1,2
 malignancy,3
 Cytokine-induced killer cells,2
VOCs,2
 octreotide,3
 Radiosurgery,5
 pituitary adenoma,2
 Cancer,40
 Radiofrequency ablation,4
 Met,2
 pain,3
 SRC,2
Colon cancer,3
 nicotine,4
 mucinous,2
 MET inhibitor,3
 pharmacogenomics,2
 pathology,8
 Cytokine,3
Cancer,58
Apoptosis,27
 DJ-1,2
 Training,2
 MET,10
Efficacy,3
 T cells,4
 Cytology,2
 Registries,2
 cancer metastasis,5
 Simulation,3
 PCR,2
 Obesity,3
 colorectal neoplasms,2
 PD-1 inhibitors,2
 preclinical model,2
adverse events,4
 surgical oncology,2
 Risk models,2
 perfusion imaging,2
CANCER,2
ALK rearrangement,4
 Non-smokers,2
cancer incidence,2
 Microwave ablation,3
 race,2
 ceRNA,2
 pancreas,2
 PET,6
 cigarette smoke,5
 Prostate cancer,8
 diet,3
 interaction,2
 epidural spinal cord compression,2
 ROS1,12
 medical education,2
 Computed tomography ,2
checkpoint inhibitors,2
 computer-aided diagnosis,2
 Quality improvement,2
Checkpoint inhibitors,2
 heme,2
 Thiosemicarbazone,2
 Carboplatin,3
 Human lung cancer cells,2
14-3-3σ,3
digital rectal examination,2
Adrenal metastasis,3
 Medicine,3
 patient selection,2
 Solitary pulmonary nodule,3
Bronchoscopy,8
 Notch,4
 long non-coding RNA,6
 Reirradiation,2
 dosimetry,4
 Classification,4
 staging,5
 selumetinib,2
 Targeting,2
