 Outcome,2
 targeted therapy,25
 [,2
 Desmoplastic small round cell tumor,2
 breast,2
 Carcinogenesis,2
AIDS,2
 mortality,6
 Breast cancer,8
 ERK1/2,2
Video-assisted thoracic surgery ,3
efficacy,2
 angiogenesis,9
 hepatotoxicity,2
 lung tumor,3
 chemoprevention,3
 T790M,6
 nitroglycerin,2
Angiotensin receptor blocker,2
 molecular profiling,2
 prognostic factors,10
 mouse model,3
chronic obstructive pulmonary disease,3
 elderly patients,2
 Non-small cell lung carcinoma,5
 neoplasia,4
 risk factors,5
 glioblastoma multiforme,2
 Oral cancer,2
 video-assisted thoracic surgery ,7
Acquired resistance,4
Lung,3
 smoking,14
 poly,3
 ipilimumab,4
 Outcomes,5
 Pneumothorax,2
 Matrix metalloproteinases,2
 long noncoding RNAs,2
 metastases,5
 lung tumors,2
 pharmacogenetics,3
 toxicity,7
 docetaxel,9
 Lepidic,2
 age,2
 molecular targeted therapy,4
 Nicotine,3
 lymphocytes,2
 Health,2
 platinum ,2
 lung cancer surgery,4
 Positron emission tomography,4
 mutations,3
 sphingosine kinase 2,2
 malignant transformation,2
 Angiogenesis,2
 empyema,2
 Colorectal cancer,6
 reactive oxygen species,3
 Postoperative complications,2
 Complications,2
CD24,2
 homologous recombination,3
 Peptide,2
ERCC1,2
 antitumor,4
 Neumonectomía,2
Lung cancer surgery,2
Aromatase,2
 PI3K/Akt/mTOR,2
 Platinum-based chemotherapy,2
Exercise,2
 brain metastases,7
 palliative care,8
 Radiation pneumonitis,3
 Prognosis,48
advanced cancer,2
 protein degradation,3
 sarcoma,5
 Lung neoplasm,3
 monoclonal antibody,3
 gross tumor volume,2
 COPD,4
 TRAIL,3
 paraneoplastic syndrome,2
 N-glycosylation,3
 Recurrence,4
 PARP,2
 Lewis lung carcinoma cells,2
 response,2
anemia,2
 hope,2
 extracellular matrix,2
 thrombocytopenia,2
 interleukins,2
Cancer bronchique non à petites cellules,2
 cardiotoxicity,2
 immunotherapy,31
apoptosis,10
 mitochondria,3
 Efficacy,2
 Mitochondria,2
cisplatin,2
 Second-line,2
 Lewis lung carcinoma,4
 colorectal neoplasms,2
 Renal cell carcinoma,2
 Vimentin,2
 Long non-coding RNA,2
 Prevention,2
 mucoepidermoid carcinoma,2
 siRNA,2
MAPK,2
 individualized treatment,2
 mucinous,2
Cancer registry,2
 model,2
 fibrosis,2
 Paclitaxel,7
 stereotactic body radiation therapy,4
 Plasma,2
 bronchoplasty,2
 classification,2
 Co-delivery,2
 FHL1,2
 Cytokines,2
 lung fibrosis,2
 adenocarcinoma,7
