 checkpoint inhibition,2
BRAF,4
 Outcome,3
 targeted therapy,13
 [,2
 epithelial-to-mesenchymal transition,3
 Cancer,24
 diffuse large B-cell lymphoma,3
 Methylthioadenosine phosphorylase,2
 Whole brain radiation,2
 EGFR-TKI,6
 Breast cancer,9
Central,2
breast cancer metastasis,2
Epithelial growth factor receptor ,2
 angiogenesis,5
 -80,2
 Safety,2
 quercetin,3
cytology,2
Cancer metabolism,2
 Snail,2
Lung cancer ,3
 T790M,10
Adenosquamous carcinoma,2
 PD-1/PD-L1,2
 cancer metabolism,2
 co-stimulation,2
CT scan,2
 Solitary pulmonary nodule,4
 pregnancy,2
 Non-small cell lung carcinoma,11
 Monoclonal antibody,3
 Respiratory motion,2
Early-stage,3
Aged,2
 video-assisted thoracic surgery ,7
 metastatic colorectal cancer,2
 DNA,3
 PARP inhibitor,2
 Occupation,3
Lung,3
 smoking,7
T790M,2
 Particulate Matter,2
 Matrix metalloproteinases,2
Adenoma,2
 Programmed cell death ligand-1,3
 liver metastasis,2
 long noncoding RNAs,2
 T regulatory cells,2
 France,2
 metastases,5
 Palliative chemotherapy,2
 toxicity,4
 neuroendocrine carcinoma,4
 molecular imaging,4
 penalized selection,2
 Mitochondria,2
 cachexia,3
LDCT,4
 immune checkpoint blockade,2
 effusion,2
4DCT,3
Cardiovascular diseases,2
 Hydroxychloroquine,2
 Thrombopoiesis,2
 chemoradiation,2
 multidrug resistance,2
 Programmed cell death-1,4
 Target therapy,4
CNS metastases,2
 clinical trial,2
 platelet-to-lymphocyte ratio,2
Chemoradiotherapy,6
 reactive oxygen species,8
 predictive factors,2
 Asteraceae,2
 Complications,2
 video-assisted thoracoscopic surgery,4
 antitumor,5
 Systematic review,3
Lung cancer surgery,2
PET-CT,3
MALAT1,4
 brain metastases,8
 Subsolid nodules,2
 Radiation pneumonitis,4
 Prognosis,55
 carboplatin,4
 sarcoma,5
 Lung neoplasm,3
Lung nodule,2
 organ-on-a-chip,2
 TRAIL,3
 paraneoplastic syndrome,2
 eosinophilia,2
 regenerative medicine,2
AIS,2
 Recurrence,7
 pulmonary metastases,2
Air pollution,6
 Immune-checkpoint inhibitor,2
 Renal cell carcinoma,5
 Pluronic,2
 immunotherapy,39
apoptosis,9
 mitochondria,6
 Thyroid cancer,2
 Unfolded protein response,2
Circulating tumor cell,2
LINC00319,2
 IMRT,5
 Vimentin,2
 Long non-coding RNA,2
 siRNA,2
empyema,2
 Response,3
 Xenograft,2
 Cystic fibrosis,2
 stereotactic body radiation therapy,4
 Plasma,4
 Population pharmacokinetics,2
 Surgical treatment,2
 malignant pleural effusion,2
 Expression,2
Early detection,2
 lenvatinib,3
 adenocarcinoma,13
 liver cancer,2
 nutrition,3
 Polymorphisms,2
 Interstitial pneumonia,2
 Pulmonary nodules,2
 training,2
 drug resistance,12
 idiopathic pulmonary fibrosis ,2
 MCF-7,2
 Gene therapy,2
 hypoxia,3
 Epithelial-mesenchymal transition,4
 heart failure,2
biomarkers,4
 Lymphocyte,2
 pulmonary nodules,2
 PERK,2
 glycosylation,2
 Cancer stem cells,3
 Nrf2,2
 Polymorphism,5
 objective response rate,2
 MTT assay,3
LUAD,2
 Multidrug resistance,2
 palliative care,11
 cancer biology,2
 Thymic carcinoma,4
 epithelial-mesenchymal transition ,2
Adenocarcinoma of lung,2
Crizotinib,4
 progression-free survival,4
 YAP,3
 risk factors,3
ALK,15
 steroid,2
 prognostic signature,3
 systematic review,4
Anti-inflammatory activity,2
 cohort study,2
Colorectal adenocarcinoma,2
 EMT,15
chronic obstructive pulmonary disease,3
 epidermal growth factor receptor-tyrosine kinase inhibitor,3
AMPK,4
 nonsmall-cell lung cancer,2
 AIP,2
Burden of disease,2
 Delirium,2
 NLST,2
Chronic obstructive pulmonary disease,4
 Epidermal growth factor receptor,18
DNA methylation,4
 liposomes,3
 Lobectomy,4
 neuroendocrine tumor,3
 Total en bloc spondylectomy,2
 Histology,2
 Comorbidity,3
Biomarker,15
EZH2,3
 extracellular vesicles,3
Antiproliferative activity,2
Metastasis,3
 Microfluidics,2
 colon cancer,3
 paclitaxel,8
Age,2
 Osimertinib,10
 Tyrosine kinase inhibitor,18
 trachea,2
age,2
 epidermal growth factor,3
 computational biology,2
 radiofrequency ablation,3
 Nanoparticles,4
 Peritoneal metastases,2
Brain metastases,11
 Treatment outcome,2
 RNA in situ hybridization,2
 MALAT1,4
 immunosuppression,3
 tumor growth,3
 Susceptibility,3
Drug resistance,4
Complications,4
Acquired resistance,5
 Cáncer de pulmón,2
 segmentectomy,6
Heterogeneity,2
 biphasic,2
 Lung infection,2
NF-κB pathway,2
 Immunotherapy,36
 radiology,4
 pencil beam,2
PET,3
 complication,3
 Clinical outcome,2
 limited resection,3
 tumor metabolism,3
 TNF-α,3
Autophagy,8
 mouse model,2
 lung imaging,2
 prevalence,2
 Exome sequencing,2
 Honokiol,2
Chinese medicine,2
 S-1,3
 Appropriateness Criteria,2
 radiosurgery,4
