 prophylactic cranial irradiation,3
 non–small cell lung carcinoma,2
BRAF,2
 Outcome,4
 targeted therapy,17
 Colorectal,2
 cytopathology,2
 palliative chemotherapy,2
 Cancer,23
 gemcitabine,7
 EGFR-TKI,4
Video-assisted thoracic surgery ,2
 CNS,2
NK cells,2
 Mass spectrometry,2
 lung tumor,4
 Anti-angiogenesis,2
cytology,2
5-dimethylthiazol-2-yl,2
Diagnosis,7
apoptosis,2
 prognostic factors,5
chronic obstructive pulmonary disease,2
 elderly patients,2
Histologic type,2
 Non-small cell lung carcinoma,3
Air pollution,2
 natural killer,2
CMS,2
 Polymorphism,5
 smoking,19
 poly,2
 metastases,3
 Pancreas,2
 pharmacogenetics,2
 toxicity,3
 neuroendocrine carcinoma,2
 docetaxel,8
 Mitochondria,2
 Resection,2
 Personalized medicine,6
 lung cancer surgery,2
 mutations,2
 immunofluorescence,2
4DCT,4
Chemoprevention,3
 multidrug resistance,2
 Colorectal cancer,10
 fetal bovine serum,2
 reactive oxygen species,7
 transgenic mice,2
 Peptide,2
 Notch,2
ERCC1,2
 ramucirumab,2
 asbestos,3
carboplatin,4
 brain metastases,5
 Radiation pneumonitis,3
 programmed death-1,2
 platelet aggregation,2
 sarcoma,2
Antioxidants,2
 COPD,5
Choroidal metastasis,2
 biologically effective dose,2
 TRAIL,2
 transcription factor,2
 Recurrence,4
 PARP,2
 Renal cell carcinoma,3
 KRAS mutations,2
 DMSO,3
 immunotherapy,10
 Stage IIIA,3
 Thyroid cancer,2
 Lewis lung carcinoma,2
 IMRT,3
acoustics,2
Hyponatremia,2
Minimally invasive surgery,2
 siRNA,8
MAPK,2
Aspergillus,2
Cancer registry,3
 Paclitaxel,5
 stereotactic body radiation therapy,2
 Plasma,2
 Core needle biopsy,2
 HDAC1,2
 adenocarcinoma,8
 liver cancer,2
 drug resistance,6
 Lung resection,12
 gene therapy,2
biomarkers,6
 PCR,3
 depression,3
 polymerase,2
 pulmonary nodules,2
 PML,2
 Nrf2,2
 Multidrug resistance,2
 Met,3
 first-line therapy,2
Crizotinib,4
 progression-free survival,5
 Thoracic Surgery,2
MDR,3
 PET-CT,3
 EMT,11
 Malignancy,5
 Epidermal growth factor receptor,9
 sleeve resection,2
 Lobectomy,6
 Neuroendocrine tumors,3
 eribulin,2
 electromagnetic navigation bronchoscopy ,2
 Laser,3
 Histology,4
Biomarker,16
 staging,3
 population-based,2
 K-RAS,2
Metastasis,3
 paclitaxel,2
 Fulvestrant,2
 Tyrosine kinase inhibitor,5
 small interfering RNA,2
 metastatic disease,3
 radiofrequency ablation,2
 Nanoparticles,5
 Tyrosine kinase,2
Brain metastases,4
 Treatment outcome,2
 Esophagus,3
 MALAT1,2
 radon,2
 Polymerase chain reaction,3
 NPC,2
Drug resistance,2
 Kidney,2
 Cancer bronchique,2
 RPA ,2
 Monoclonal antibodies,2
 segmentectomy,3
 palliative care,3
Arsenic,2
 Immunotherapy,5
 radiology,2
 squamous cell lung carcinoma,2
PET,3
 SUV,2
 mouse model,2
 pulmonary adenocarcinoma,2
Asthma,2
 Carcinogenesis,2
 HIF-1α,2
 Notch1 signaling,2
 radiosurgery,3
Computed tomography ,2
 Metachronous,3
Integrin,3
 Locally advanced,2
 prostate cancer,9
 Sublobar resection,2
 ER stress,2
 RFA,2
 genomic instability,2
 EGFR mutation,6
 Cell migration,2
 Solid-phase microextraction,2
 receptor tyrosine kinase,3
25-hydroxyvitamin D,2
 malignant tumor,2
 Cu-64,2
 Tumor suppressor,4
 total body irradiation,2
clinical trials,2
 Children,2
 Lung surgery,2
brain,2
 risk,2
 China,2
 MTT assay,2
 Metastatic disease,2
 PI3K/AKT,2
 miR-21,2
Colorectal cancer,7
 DNA damage,2
 Isothiocyanates,2
 hypoxia,3
 PARP1,2
 Intratumoral heterogeneity,2
 Lung Cancer,11
 ground glass opacity ,2
SCLC,2
 Synchronous,2
 gastric cancer,8
 cyclooxygenase-2,3
 PI3K,9
 neutropenia,3
PET/CT,4
 tumorigenesis,2
 MEF,2
 Triazole,2
Branching,2
 DNA-binding,2
 inhibitor,2
Cisplatin,8
SEER,2
 rituximab,2
 video-assisted thoracoscopy ,2
 Trachea,3
 First-line,2
 Microenvironment,2
 hypertension,2
 lung metastases,3
 chemoradiotherapy,3
 Curcumin,2
 hazard ratio,2
VATS,17
 Sox8,2
 Rapamycin,2
Asbestos,3
 susceptibility,2
immunotherapy,2
 TKI,2
 nivolumab,2
 fatigue,2
 nitric oxide,2
 stereotactic radiosurgery,13
 cancer stem cell,2
Anticancer activity,4
Computed tomography,6
 anoikis,2
 Vitamin D,2
antiproliferation,3
Brain metastasis,2
 Non-Small-Cell Lung,4
 Small cell lung carcinoma ,2
 FEV1,3
18F-FDG-PET,2
 miRNA-124,2
 PD-1,2
EMT,7
 Treatment,8
 Prognosis,38
 solitary pulmonary nodule,4
 Phosphorylation,2
 nude mice,2
 PUBLIC HEALTH,3
 X-ray computed,2
Aggrus/podoplanin,2
 SABR,3
 post-progression survival,2
 bronchoscopy,4
 EGFR tyrosine kinase inhibitor,2
 Apoptosis,18
 Vinorelbine,3
 lung metastasis,3
 Tuberculosis,4
 Radiation,4
Biomarkers,6
 Large-cell neuroendocrine carcinoma,2
 NRF2,2
non-small cell lung cancer,3
 ALK inhibitor,2
 elderly,3
 Malignant,3
 bronchial sleeve resection,2
 MET,2
 radiation dose,2
 Paraneoplastic syndrome,2
 tumorigenicity,2
 radiation therapy,4
 dendritic cells,4
 diagnostic,2
Non-small cell lung cancer ,6
 oligometastases,4
 whole-brain radiotherapy,4
Cetuximab,4
 Chemoresistance,3
 HCC,3
 Gamma Knife surgery,5
 non-small cell lung cancer ,7
 Hypoxia,2
 follow-up,2
 pulmonary metastasis,3
 survival,16
BED,2
 Inflammation,7
 Gastric cancer,7
 zoledronic acid,3
 Support vector machine,2
 IMP3,2
 Nodule pulmonaire,2
 circulating tumor cells,3
A549 cells,3
 Phase 2,2
 Lung metastases,3
 FBS,2
Epithelial-to-mesenchymal transition,2
 anaplastic lymphoma kinase,6
EPIDEMIOLOGY,2
 Cisplatine,2
 Tumor growth,2
 non-small cell lung carcinoma,6
 non-small-cell lung carcinoma,2
 DNA damage response,2
 mutation,6
asbestos,3
 LDK378,2
 Pulmonary hypertension,2
 Chemotherapy,15
 apoptosis,18
 Cell cycle arrest,2
 STAT3,9
 small cell,2
antibody engineering,2
NSCLC,43
 public health,2
 esophageal cancer,4
 Non-small cell lung cancer ,6
Fine-needle aspiration cytology,2
 Glucose transporter,2
 PRMT5,2
 microRNA,4
 E-cadherin,5
 Lung metastasis,5
 microRNAs,2
 Surveillance,3
 XAF1,2
Bone metastasis,2
 Solid tumors,2
 Lymphoma,2
 nab-paclitaxel,2
Cohort study,3
 Small cell lung carcinoma,3
 protein kinase C,4
 protein kinase B,2
 Spinal metastasis,2
 Locally advanced non-small cell lung cancer,2
 sunitinib,2
 incidence,6
 claudin 1,2
E-cadherin,4
 Pleura,2
 macrophages,3
 Elderly,8
 Gene amplification,2
 DLCO,2
 MDM2,2
-2,4
 biopsy,3
 tobacco,3
 Malignant pleural mesothelioma,3
 Bronchoscopy,2
 cyclin D1,2
 gene expression,2
 brain metastasis,3
 Lung tumors,2
 Complications,2
 Prostate cancer,7
 FDA,2
 minimally invasive surgery,2
 carcinoma,6
 Erlotinib,20
 Ionizing radiation,4
 cancer therapy,2
lobectomy,3
 Head and neck cancer,2
 yttrium-90,2
 Biomarker,2
 nanoparticles,3
 Anaplastic lymphoma kinase,3
 computed tomography,7
 Thymoma,3
Breast,3
RNA sequencing,2
 pathology,2
 Respiratory gating,2
 lymph node metastasis,2
chemoprevention,2
 Survival,32
 Mechanical ventilation,2
 Magnetic resonance imaging,3
 Ground-glass opacity,2
children,2
bronchoscopy,3
 Life expectancy,2
 small-cell lung carcinoma,2
 123631,2
 NF-kappaB,2
PSA,2
18F-FDG PET/CT,2
 endobronchial ultrasound,3
 pneumothorax,4
 hemorrhage,2
 prognostic factor,4
Epidemiology,2
 insulin-like growth factor 2,2
FDG,5
 Tumour volume,2
 bevacizumab,3
 epigenetics,3
 computer-aided diagnosis,2
 non-small-cell lung cancer ,6
Carney triad,2
 locally advanced,2
 efficacy,5
EGFR-TKI,5
Cancer therapy,3
adenocarcinoma,7
 vimentin,2
 Non–small-cell lung cancer,7
