potential,3
intervals,2
Cell,5
first-line,6
models,4
blood,9
serial,2
mass,4
Four-dimensional,2
cirrhosis,3
factors,6
variation,2
levels,13
subset,3
resistance,6
approach,2
published,4
5-diphenyltetrazolium,2
diaphragm,2
mediastinal,5
PWLs,2
LC-COPD,2
induction,6
Cancer,20
advanced,21
individuals,3
N2,3
adjuvant,2
sites,3
nodes,3
updated,2
intravenously,3
bone,5
32,3
PET,6
-2,2
MET,3
NET,3
codes,3
Stage,4
Eastern,2
approval,2
Thoracic,5
second-line,4
Shanghai,3
Depression,2
studied,5
blotting,4
classification,3
preoperative,5
CTCs,2
non-tumor,3
diagnosis,14
size,5
mortality,10
cohort,30
March,9
literature,5
dissection,4
relationship,3
liver,5
report,4
surgical,11
retrospective,42
NSCLC,93
IIIB,3
invasive,4
facilitate,2
LC,9
recurrence,2
Lmo4,2
whole-lung,2
UK,2
survey,8
chemotherapy,25
provided,4
rehabilitation,2
apoptosis,9
Assessment,4
clinical,30
scans,8
129,2
subsequent,3
acquired,4
reactance,2
rates,5
Therapy,2
polymerase,3
status,9
receptor,2
analysis,32
trials,9
included,30
risk,8
nodules,6
Chest,2
AML,2
routine,2
June,7
water,2
multi-institutional,2
inhibition,2
assess,5
Brazil,5
case-control,5
usual,2
multicenter,9
consultation,2
image,3
multicentre,3
H1299,4
referred,3
and/or,5
invasion,3
toxicities,3
surgeon,2
Patient,2
Sixteen,2
white,2
centers,5
immune,2
curve,2
morphology,2
measured,12
Japan,4
investigate,2
explored,2
scenarios,3
underwent,74
article,3
follow-up,7
carcinomas,6
diagnoses,3
documented,2
tree,2
nivolumab,2
free,5
infusion,2
elderly,2
assessing,2
situ,4
Health,15
*28,2
vivo,4
profiling,2
total,37
Hz,3
smelter,2
observe,2
thoracoscopic,5
August,8
female,6
Outcome,2
weeks,12
search,7
day,3
complete,3
estimates,2
malignancy,4
extract,3
pleural,5
PET/CT,10
biopsy,5
surveillance,3
lentivirus,2
Italy,2
criteria,4
Japanese,2
volume,4
stage,36
labeling,2
Roswell,2
role,3
review,15
registries,5
carcinoma,13
screening,12
Registry,3
events,2
diagnostic,3
low-dose,2
46,3
*6,2
brain,6
respective,2
VTE,2
untreated,4
18F-FDG,4
harboring,3
simulate,3
Ovol2,2
conditions,3
fat,2
Mortality,3
College,2
Network,4
investigated,7
evaluation,4
cycles,4
concurrent,3
features,6
48,4
acute,5
embedded,2
drug,4
real,2
developed,9
therapy,14
professionals,3
CG,2
outpatient,2
magnetic,2
quality,5
Functional,2
newly,2
prospectively,10
designed,6
completely,2
diameter,4
activity,3
selected,10
Web,3
C57BL/6,3
COPD,2
mixed,4
postoperative,3
II,11
clinicopathological,3
scan,4
determined,9
ventilation,2
isolated,2
Cost,3
patient,7
cytometry,9
post,3
Library,4
linked,7
February,7
Data,13
expressing,3
data,55
healthy,6
[n,2
G1,2
III,6
datasets,5
mouse,7
National,19
melanoma,4
eligible,6
health,5
ESCC,4
nestin,2
peripheral,9
Disease,2
31,5
VMAT,4
antibody,3
≥18,2
Cochrane,5
chain,3
International,3
inhalation,2
real-time,4
chest,8
ALDH1A1,2
qRT-PCR,8
crizotinib,5
anesthesia,2
emission,3
flow,8
arsenic,2
identified,31
IIIA,4
metastatic,17
analyze,2
development,3
Kettering,2
miR-196b,2
relevant,7
deaths,3
cancer-related,2
randomised,4
confirmed,8
survival,5
key,3
MALAT1,2
elective,2
Expression,4
pairs,2
undertaken,2
adjacent,5
bronchoscopy,4
period,9
Questionnaire,2
time,10
term,2
trial,16
prototype,2
lines,21
SPNs,2
gefitinib,3
locally,3
NSCLCs,2
Adult,3
≤5,2
primary,26
SBRT,6
pathological,3
India,2
RT,4
CT,11
PET/MRI,2
times,3
department,3
Twenty-four,2
plasma,2
Tissue,3
failed,2
registry,4
OS,5
analysed,2
claims,3
CVS,2
solitary,4
cohorts,2
pain,2
recurrent,2
optimization,3
hoc,3
Bax,2
efficacy,3
low,5
bowel,2
based,9
controlled,4
erlotinib,9
studies,16
ELISA,2
definitive,2
lymph,8
small-cell,2
Consecutive,3
incidence,3
decision,2
examination,2
interval,2
test,2
114,3
examinations,2
participants,4
evaluated,23
Agency,2
GBD,3
transmission,3
placebo-controlled,2
nationwide,2
Hybrid,2
lungs,3
fluid,2
Phase,2
saline,2
proven,4
Clinic,2
ALK,4
vector,3
MM,4
subcellular,2
sequenced,2
national,2
Science,2
program,5
suspected,4
mCRC,3
tissues,13
disease,14
percentage,2
intravenous,6
synchronous,2
injection,3
secondary,3
scheduled,4
Scale,4
expression,41
activating,2
lesions,9
Bcl-2,2
validated,3
Insurance,5
5-dimethylthiazol-2-yl,2
pancreas,6
achieved,2
hold,2
95,4
microarray,9
25,4
45,2
types,4
formalin-fixed,2
confocal,2
doses,5
Retrospective,5
calculated,2
Medical,10
treatment,26
solid,5
pre-analytical,2
irinotecan,2
distributed,3
outcomes,5
